ID,Fecha,Año,Mes,Mes_Nombre,Dia,Hora,Dia_Semana,Es_FinDeSemana,Franja_Horaria,Tipo,SubTipo,Dirección,Partido asignado,Localidad asignada,Latitud_Clean,Longitud_Clean,Patente_Principal,Marca_Detectada,Origen_Dataset,Relato
10015890990,2026-02-20 09:10:00,2026,2,February,20,9,Viernes,False,Mañana (06-12),HALLAZGO,VEHICULAR,OLAZAR al 3133,GENERAL PUEYRREDON,MAR DEL PLATA,-38.021080839648,-57.622448014065,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UN AUTO PÁRADO AFUERA DE LA CASA. ESTA DESDE LAS 08 HS DEL DIA DE AYER Y ENFRENTE DE LA CASA DE LA LLAMANTE DESDE AYER A LAS 16/17 HS DE LA TARDE APROX .- ES UN CLIO COLOR CHAMPAGNE. PATENTE NO APORTA.- 
10015891286,2026-02-20 10:56:00,2026,2,February,20,10,Viernes,False,Mañana (06-12),HALLAZGO,VEHICULAR,SALTA al 3849,GENERAL PUEYRREDON,MAR DEL PLATA,-38.012958637161,-57.567896668707,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,"REFIERE QUE LE DEJARON UN AUTO ABANDONADO CREE QUE ES ROBADO, ES UN AUTO VIEJO , CREE QUE ES UN PEUGEOT , PATENTE NO SABE "
10015892083,2026-02-20 14:43:00,2026,2,February,20,14,Viernes,False,Tarde (12-18),HALLAZGO,VEHICULAR,IRALA y Olazar,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0045139985,-57.6024689992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE DEJARON UN AUTO HACE MEDIA HORA, PATENTE NO VE PERO ES COLOR NEGROS OSCURO"
10015892438,2026-02-20 16:06:00,2026,2,February,20,16,Viernes,False,Tarde (12-18),HALLAZGO,VEHICULAR,JOSE MARMOL y Padre Cardiel,GENERAL PUEYRREDON,nan,-37.9762539984,-57.5480969992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE UN VECINO VIO UNA CAMIONETA DE PERSONAL FLOW QUE  SALIO ARANDO Y  SE LE CAYO UNA MAQUINA,  EL VECINO LLEGO AL LUGAR PARA AVISARLES, Y LA CAMIONETA ESTA SOLA CON LA PUERTA ABIERTA Y LAS LLAVES PUESTAN .  PATENTE HTE -706 "
10015892496,2026-02-20 16:19:00,2026,2,February,20,16,Viernes,False,Tarde (12-18),HALLAZGO,VEHICULAR,LUCIANO ARRUE al 2589,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9806,-57.6041,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"CCA QUE ACABAN DE DEJAR UNA CAMIONETA ABANDONADA CREE QUE ES ROBADA . KANGOO COLOR BLANCA , LAS PERSONAS SE BAJARON SALIERON CORRIENDO VINIERON DOS MOTOS Y LOS LEVANTARON PARA EL ALDO DE CHAMPAGNAT"
10015892586,2026-02-20 16:39:00,2026,2,February,20,16,Viernes,False,Tarde (12-18),HALLAZGO,VEHICULAR,HERNANDARIAS y Heguilor,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0084659985,-57.6006629992,GGH960,RENAULT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE DEJARON UN AUTO ABIERTO RENAULT CLIO BORDO PATENTE GGH960. NO ES DE LOS VECINOS
10015892721,2026-02-20 17:16:00,2026,2,February,20,17,Viernes,False,Tarde (12-18),HALLAZGO,VEHICULAR,ARISTOBULO DEL VALLE al 3309,GENERAL PUEYRREDON,MAR DEL PLATA,-38.024927728611,-57.532323385232,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UN AUTO HACE DOS DIAS ESTACIONADO EN LA COCHERA DE SU CASA SOBRE LA CALLE, ES UN JEEP BLANCO, PATENTE AC 901 HD."
10015893100,2026-02-20 18:43:00,2026,2,February,20,18,Viernes,False,Noche (18-24),HALLAZGO,VEHICULAR,GENOVA y Mariano Castex,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0326239985,-57.5946409992,085HFC,YAMAHA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE LE ROBBARON LA MOTO A LAS 16 HORAS DE LA PUERTA DE LA CASA. AHORA LA VIERON EN GENOVA Y CASTEX, EN LA CALLE, ES UNA YAMAHA R15 AZUL CON TANQUE NEGRO DOMINIO 085HFC . VIERON A  3 SUJETOS EN LA MOTO QUE PARECIAN MENORES. IBAN ANDANDO POR ESA ZONA.- "
10015893239,2026-02-20 19:18:00,2026,2,February,20,19,Viernes,False,Noche (18-24),HALLAZGO,VEHICULAR,JOSE MARTI al 3812,GENERAL PUEYRREDON,MAR DEL PLATA,-38.05782977608,-57.589666869801,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,ANOCHE LE ROBARON LA MOTO RADICO DENUNCIA LA VIO PASAR POR EL BARRIO LA ESTA BUSCANDO ES UNA __ZANAELLA SIN PATENTE COLOR AZUL __LA MANEJAN UNOS NENES DE  12-13 AÑOS LOS VIO PASAR POR MARTI HACIA MARIO BRAVO
10015893312,2026-02-20 19:35:00,2026,2,February,20,19,Viernes,False,Noche (18-24),HALLAZGO,VEHICULAR,GRAL ROCA al 467,GENERAL PUEYRREDON,MAR DEL PLATA,-38.023,-57.5359,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"__LLAMANTE MENCIONA QUE SE ACERCO EL DUEÑO DE LA CAMIONETA QUE ESTA ABANDONADA HACE 1 MES, ES UNA CAMIONETA UTILITARIO COLOR BLANCO DOMINIO NO APORTA, ESTA DENUNCIADA POR TODOS LOS VECINOS.- "
10015893576,2026-02-20 20:29:00,2026,2,February,20,20,Viernes,False,Noche (18-24),HALLAZGO,VEHICULAR,RIVADAVIA y Neuquen,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9900549985,-57.5676589992,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UN AUTO ESTACIONADO Y ABIERTO DESDE LAS 2 DE LA TARDE.- TIENE YANTAS DE DISTINTOS COLORES.- NO TIENE PATENTE COLOCADA.- ES UN PEUGEOT 206 COLOR BORDO, DOS PUERTAS.- "
10015893698,2026-02-20 20:57:00,2026,2,February,20,20,Viernes,False,Noche (18-24),HALLAZGO,VEHICULAR,GRAL RAFAEL DEL RIEGO y Guanahani,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0311289985,-57.5721979992,JBC611,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE DEJARON UNA CAMIONETA  UTILIATARIA BLANCA VIDRIOS TRANSPARENTES DOMINIO JBC611 ESTUVO TODO  EL DIA EN EL LUGAR .- EN LA PUERTA TIENE 02234743602 PERO NADIE RESPONDE .- 
10015895948,2026-02-21 09:53:00,2026,2,February,21,9,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,AV INDEPENDENCIA al 2555,GENERAL PUEYRREDON,MAR DEL PLATA,-38.003273863465,-57.558544764772,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE EN LA PLAYA DE ESTACIONAMIENTO DEJARON ABANDONADA UNA MOTO KIMKO DE COLOR BLANCO ABANDONADA EN EL LUGAR
10015895951,2026-02-21 09:54:00,2026,2,February,21,9,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,1 DE MAYO y Alte Brown,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9915429987,-57.5760959993,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"REFIERE QUE DEJARON UNA MOTO TIRADA, NO TIENE PATENTE, __NO SABE MARCA, COLOR NEGRA APARENTEMENTE NUEVA  __"
10015896000,2026-02-21 10:17:00,2026,2,February,21,10,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,AV INDEPENDENCIA al 3555,GENERAL PUEYRREDON,MAR DEL PLATA,-38.011187602907,-57.564933624169,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE DEJARON ABANDONADA UNA MOTO BLANCA MARCA KIMKO, PATENTE LGC 369. ESTA DESDE AYER A LAS 19 HS APROX. "
10015896130,2026-02-21 11:03:00,2026,2,February,21,11,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,ROSALES BIS al 10268,GENERAL PUEYRREDON,MAR DEL PLATA,-38.004588417898,-57.616948443467,NWK667,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE EN EL LUGAR LE DEJARON UN AUTO ABIERTO ES DOMINIO NWK667 SIENA GRIS, CREE QUE ROBADO"
10015896128,2026-02-21 11:03:00,2026,2,February,21,11,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,MEIRELLES y PLUS ULTRA,GENERAL PUEYRREDON,nan,,,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE DEJARON ABANDONADO UN AUTO EN EL LUGAR. ES UN PEUGEOT 207 COLOR GRIS OSCURO. 
10015896191,2026-02-21 11:25:00,2026,2,February,21,11,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,LUIS AGOTE al 3134,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0492,-57.5853,HFM236,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UN VEHICULO COLOR GRIS, CORSA. PATENTE *HFM236*. NO HAY OCUPANTES. GOLPE EN LA PUERTA DELANTERA DERECHA."
10015896214,2026-02-21 11:32:00,2026,2,February,21,11,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,3 DE FEBRERO al 4362,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9872,-57.562,LZC115,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"REFIERE QUE DESDE EL JUEVAS A LA MADRUGADA HAY UN SIENA ESTACIONADO, NO SABE SI ES ROBADO __DE COLOR NEGRO, PATENTE LZC115__NO HAY NADIE EN EL VEHICULO"
10015896313,2026-02-21 11:59:00,2026,2,February,21,11,Sábado,True,Mañana (06-12),HALLAZGO,VEHICULAR,ESPERANTO y Av Colon,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9642839986,-57.6275609992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE COMUNICA QUE AYER LE ROBARON LA MOTO ONDA WABE COLOR ROJO, PATENTE  A247PR  AL HERMANO, LE AVISARON QUE LA VIERON CIRCULANDO POR LA ZONA DE  238 Y COLON, NO SABE PARA DONDE.   VA UN MENOR EN LA MOTO __LA VIO EL HERMANO Y EL SE RETIRO DEL LUGAR "
10015896331,2026-02-21 12:03:00,2026,2,February,21,12,Sábado,True,Tarde (12-18),HALLAZGO,VEHICULAR,AV MARIO BRAVO y Vernet,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0680579984,-57.5612309992,HRP415,SUZUKI,HALLAZGO_AUTOMOTOR,"REFIERE QUE HAY UN VEHICULO QUE ESTA HACE 2  DIAS Y MEDIO, ESTA ABANDONADO__ES UN AUTO NEGRO, UN SUZUKI FUN, PATENTE HRP415"
10015896740,2026-02-21 13:56:00,2026,2,February,21,13,Sábado,True,Tarde (12-18),HALLAZGO,VEHICULAR,RIVADAVIA al 4615,GENERAL PUEYRREDON,MAR DEL PLATA,-37.989982551598,-57.567802203452,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,"LLAMANTE COMUNICA QUE  HAY UN AUTO PEUGEOT 206 COLOR ROJO, ESTA DESDE HACE RATO AHI, PATENTE DMY 767, ESTA CON LOS VIDRIOS BAJOS"
10015898164,2026-02-21 19:38:00,2026,2,February,21,19,Sábado,True,Noche (18-24),HALLAZGO,VEHICULAR,DON ORIONE y Tripulantes Del Fournier,GENERAL PUEYRREDON,nan,-38.0464219984,-57.5640679992,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UN VEHICULO ABANDONADO PRESUME QUE ES ROBADO ES MARCA PEUGEOT COLOR BLANCO MODELO 208 CON LA PATENTE ADULTERADA  
10015898237,2026-02-21 19:55:00,2026,2,February,21,19,Sábado,True,Noche (18-24),HALLAZGO,VEHICULAR,SANTIAGO DEL ESTERO y Almafuerte,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0182809984,-57.5607109992,nan,RENAULT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UN AUTO ABNADONADO - RENAULT DUSTER COLOR VERDE - PATENTE KQD 490 - ABANDONADO HACE COMO 10 DÍAS EN EL LUGAR - NADIE LO RETIRA DEL LUGAR
10015898565,2026-02-21 21:15:00,2026,2,February,21,21,Sábado,True,Noche (18-24),HALLAZGO,VEHICULAR,DON ORIONE y Soler,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0457489984,-57.5632469992,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE ABANDONARON DESDE HOY A LA MAÑANA UN VEHICULO PEUGEOT COLOR BLANCO MODELO 208 CON PATENTE AA-397-ZB 
10015898792,2026-02-21 22:04:00,2026,2,February,21,22,Sábado,True,Noche (18-24),HALLAZGO,VEHICULAR,GRAL RIVAS al 2560,GENERAL PUEYRREDON,MAR DEL PLATA,-38.016011412843,-57.533510812885,nan,FORD,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UN VEHICULO FORD TERMINATOR CON PATENTE AS-240-MO COLOR BLANCO, APARENTEMENTE ROBADA "
10015899296,2026-02-21 23:45:00,2026,2,February,21,23,Sábado,True,Noche (18-24),HALLAZGO,VEHICULAR,RICARDO GUIRALDES y Rateriy,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0319269985,-57.6041619992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE FRENTE A SU CASA HAY UNA PARTNER GRIS QUE SERIA ROBADA   LA TRAJERON 2 CHICOS EN MOTO LA DEJARON AHI Y LE ROMPIERON EL VIDRIO 
10015900867,2026-02-22 04:29:00,2026,2,February,22,4,Domingo,True,Madrugada (00-06),HALLAZGO,VEHICULAR,ESPAÑA y Matheu,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0115829985,-57.5695959992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"20423 ESTA EN LA PLAZA, HAY UNA MOTO ENCENDIDA PERO TIRADA, SIN OCUPANTES"
10015901451,2026-02-22 07:38:00,2026,2,February,22,7,Domingo,True,Mañana (06-12),HALLAZGO,VEHICULAR,TRIPULANTES DEL FOURNIER al 9058,GENERAL PUEYRREDON,MAR DEL PLATA,-38.012819564315,-57.606932940816,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UNA CAMIONETA KANGOO  COLOR GRIS   DOMINIO PARCIAL BR444 ESTACIONADA FRENTE  A SU CASA , ESTA MAL ESTACIONADA NO ES DEL BARRIO "
10015901758,2026-02-22 10:19:00,2026,2,February,22,10,Domingo,True,Mañana (06-12),HALLAZGO,VEHICULAR,VUCETICH al 1342,GENERAL PUEYRREDON,MAR DEL PLATA,-38.053814955947,-57.548156538657,nan,PEUGEOT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE DEJARON UN AUTO EN EL LUGAR DESDE EL DIA DE AYER. ES UN AUTO PEUGEOT 408 DE COLOR NEGRO, PATENTE OKO 035. LA LLAMANTE REFIERE QUE BUSCÓ ESA PATENTE Y FIGURA QUE ES DE OTRO VEHICULO. "
10015901828,2026-02-22 10:47:00,2026,2,February,22,10,Domingo,True,Mañana (06-12),HALLAZGO,VEHICULAR,LA PAMPA y Castelli,GENERAL PUEYRREDON,nan,-38.0011999985,-57.5724749992,nan,FIAT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UNA PICK UP FIAT DE COLOR BLANCO, PATENTE PARCIAL 316, ABANDONADA EN EL LUGAR DESDE HACE 3 DIAS. "
10015901831,2026-02-22 10:48:00,2026,2,February,22,10,Domingo,True,Mañana (06-12),HALLAZGO,VEHICULAR,AV DELLA PAOLERA al 1532,GENERAL PUEYRREDON,MAR DEL PLATA,-37.949085634452,-57.574192322186,nan,ZANELLA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UNA FERRETERIA EN EL LUGAR, Y UN MASCULINO DEJÓ UNA MOTO ZANELLA 150, ENSANGRENTADO Y HUYÓ DEL LUGAR."
10015902250,2026-02-22 12:55:00,2026,2,February,22,12,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,EL GAVIOTIN al 2405,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0679289984,-57.5635579992,nan,FIAT,HALLAZGO_AUTOMOTOR,REFIERE DEJARON UN AUTO FIAT UNO BLANCO PATENTE  SJR 989 ESTACIONADO DESDE AYER EN EL LUGAR __
10015902362,2026-02-22 13:28:00,2026,2,February,22,13,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,BELGRANO al 2815,GENERAL PUEYRREDON,MAR DEL PLATA,-37.999962777056,-57.550319137396,nan,FORD,HALLAZGO_AUTOMOTOR,"LLAMANTE MENCIONA QUE HAY UN AUTO ROBADO CON EL VIDRIO BAJO Y ESTA TODO REVUELTO__ES UN FORD FOCUS DE COLOR GRIS, PATENTE AA 373 MQ"
10015902377,2026-02-22 13:32:00,2026,2,February,22,13,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,FRAU JUSTO SANTA MARIA DE ORO y Julio De Caro,GENERAL PUEYRREDON,nan,-38.0997789984,-57.5695489992,DJE941,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"REFIERE QUE HAY UNA CAMIONETA ABANDONADA ABIERTA, DESDE LA 10 DE LA MAÑANA, __MAL ESTACIONADA EN MEDIO DE LA CALLE __FIORINO BLANCA PATENTE DJE941"
10015902453,2026-02-22 13:50:00,2026,2,February,22,13,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,LAMADRID al 2274,GENERAL PUEYRREDON,MAR DEL PLATA,-38.008149923835,-57.542687364527,AE844FB,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UN AUTO CON LA VENTANILLA ABIERTA. UN AUTO UP GRIS PATNTE *AE844FB*.
10015902502,2026-02-22 14:07:00,2026,2,February,22,14,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,ALSINA al 3218,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0172,-57.5456,nan,HONDA,HALLAZGO_AUTOMOTOR,REFIERE  AUTO HONDA GRIS PATENTE OIO 129  CON LA PUERTA ABIERTA  DEL ACOMPAÑANTE SIN OCUPANTES .- 
10015902581,2026-02-22 14:34:00,2026,2,February,22,14,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,AV JUAN B JUSTO y Av Fermin Errea,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9751159986,-57.6292159992,DDI085,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE COMUNCIA QUE DEJARON EL AUTO CHEROLET CORSA COLRO VERDE DDI085 QUE LE ROBARON AL PRIMO, PUEDE HABER UNA PERSONA EN EL LUGAR__ESTAN LLENDO PARA EL LUGAR CON EL TIO EN UN AUTO BLÑANCO"
10015902678,2026-02-22 15:02:00,2026,2,February,22,15,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,AV JUAN B JUSTO y Martin Miguel De Guemes,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0315896035,-57.5544921451,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"__LLAMANTE REFIERE QUE  FRENTE AL LOCAL HABRIA UN AUTO ABANDONADO PATENTE LWF 587 DUSTER DE COLOR NEGRA  Y ADELANTE  COMO GRIS CLARO , CON  UNA RUEDA PINCHADA , ESTA DESDE LA MADRUGADA "
10015903067,2026-02-22 16:32:00,2026,2,February,22,16,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,11 DE SEPTIEMBRE al 2767,GENERAL PUEYRREDON,MAR DEL PLATA,-37.994526815363,-57.545279002378,FED679,CITROEN,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UN AUTO ESTACIONADO EN LA PUERTA DE SU CASA HACE 2 MESES Y MEDIO CITROEN C3 VIOLETA FED679 CREE QUE PODRIA TENER PEDIDO DE SECUESTRO
10015903101,2026-02-22 16:42:00,2026,2,February,22,16,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,SANTIAGO DEL ESTERO y Laprida,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0182809984,-57.5607109992,KQD490,RENAULT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE EN EL LUGAR HAY UN AUTO ABANDONADO HACE DIEZ DIAS__ES UNA RENAULT DAKTER COLOR GRIS OSUCRO, DOMINIO KQD490__"
10015903199,2026-02-22 17:01:00,2026,2,February,22,17,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,GRAL PAUNERO al 2779,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0167,-57.5369,nan,FIAT,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE LE ACABA DE PASAR POR ADELNATE UN MASCULINO CON EL AUTO QUE LE ROBA AYER - PATENTE NDZ 486 - ES UN FIAT 500 CHOCADO DE LOS DOS LADOS - SE LO SUSTRAE UNA EX PAREJA QUE LO ROBA DEL EDIFICIO __POR GARAY HACIA EL MAR AHORA EN PAUNERO Y RAWSON - AHORA POR MENDOZA HACIA GUEMES (SHOPPING ALDREI)
10015903241,2026-02-22 17:09:00,2026,2,February,22,17,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,DON ORIONE y Soler,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0457489984,-57.5632469992,AA397ZB,PEUGEOT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UN AUTO EN EL LUGAR ES UN PEUGEOT 208 BLANCO, PATENTE AA397ZB, Y DESDE AYER ESTA Y LE ESTAN ROBANDO COSAS"
10015903351,2026-02-22 17:40:00,2026,2,February,22,17,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,MORENO al 10752,GENERAL PUEYRREDON,MAR DEL PLATA,-37.960345302301,-57.630713795488,DDI085,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE ENCONTRO EL VEHICULO QUE LE ROBARON HOY POR LA MAÑANA, EN ESTE MOMENTO  LO TIENE EN EL DOMICILIO DE SUS PADRES. EL LLAMANTE SE ESTA DIRIGIENDO AL LUGAR. EL AUTO ES UN CORSA VERDE 4 PUERTAS PATENTE DDI085. INDICA QUE FUE A LA COMISARIA A LEVANTAR LA DENUNCIA Y LE DIJERON QUE EL MOVIL TIENE QUE DIRIGIRSE AL DOMICILIO."
10015903390,2026-02-22 17:50:00,2026,2,February,22,17,Domingo,True,Tarde (12-18),HALLAZGO,VEHICULAR,JULIO DE CARO y Frau Justo Santa Maria De Oro,GENERAL PUEYRREDON,MAR DEL PLATA,-38.0997789984,-57.5695489992,nan,FIAT,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UNA CAMIONETA  FIAT FIORINO COLOR BLANCA CON VIDRIOS BAJO NO VIO PTTE,__ESTA MAL ESTACIONADA EN LA ESQUINA, ESTA HACE MAS DE UN DIA"
10015903609,2026-02-22 18:43:00,2026,2,February,22,18,Domingo,True,Noche (18-24),HALLAZGO,VEHICULAR,196 al 352,GENERAL PUEYRREDON,nan,-37.999487506394,-57.603190741939,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY AUTO VIEJO ATRAVESADO EN LA CALLE LE FALTAN LAS LUCES Y VIDRIO DE ATRAS CREE QUE ES UN FALCON ROJO NO SABE SI ES ROBADA
10015903846,2026-02-22 19:35:00,2026,2,February,22,19,Domingo,True,Noche (18-24),HALLAZGO,VEHICULAR,ITUZAINGO al 4968,GENERAL PUEYRREDON,MAR DEL PLATA,-37.978449288826,-57.563523613818,FUI782,CHEVROLET,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE HAY UNA CAMIONETA ABANDONADA EN LA PUERTA DE SU DOMICILIO. ES TIPO 4X4 CHEVROLET PATENTE FUI782, INDICA QUE ESTA ROTA CON LOS VIDRIOS ESTALLADOS. LA DEJARON A LAS 15 HS, LA EMPUJARON MEDIA CUADRA Y LA ESTACIONARON, ERAN DOS MASCULINOS. AL IRSE CAUSARON DISTURBIOS."
10015905234,2026-02-23 00:05:00,2026,2,February,23,0,Lunes,False,Madrugada (00-06),HALLAZGO,VEHICULAR,SICILIA al 4074,GENERAL PUEYRREDON,MAR DEL PLATA,-38.052133376742,-57.570537872366,AG173KM,TOYOTA,HALLAZGO_AUTOMOTOR,REFIERE QUE HAY UN AUTO MAL  ESTACIONADO DESDE LA TARDE EN LA PUERTA DE LA CASA . TOYOTA COLOR GRIS PATENTE AG173KM  CREE QUE ES ROBADO .ESPERA PARA ENTREVISTAR .- 
10015905493,2026-02-23 01:05:00,2026,2,February,23,1,Lunes,False,Madrugada (00-06),HALLAZGO,VEHICULAR,AV FORTUNATO DE LA PLAZA y 190,GENERAL PUEYRREDON,nan,-38.013386229,-57.6131513604,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,"LLAMANTE REFIERE QUE DEJARON  UN AUTO NEGRO  ABANDONADO, NO SABE MARCA, NO VE NADIE EN EL INTERIOR. "
10015906020,2026-02-23 04:36:00,2026,2,February,23,4,Lunes,False,Madrugada (00-06),HALLAZGO,VEHICULAR,SALVADOR ALLENDE y Emilio Martin Larraya,GENERAL PUEYRREDON,nan,-38.0097159987,-57.7081679993,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLAMANTE REFIERE QUE HAY UNA ECOESPORT COLOR NEGRA CHOCADA PARECE ROBADA
10015906232,2026-02-23 06:44:00,2026,2,February,23,6,Lunes,False,Mañana (06-12),HALLAZGO,VEHICULAR,AV PEDRO LURO y Dorrego,GENERAL PUEYRREDON,nan,-37.9919433594,-57.5593605042,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,REFIERE QUE HAY UNA MOTO ROBADA EN EL LUGAR ES UNA MOTO GRIS  PATENTE A25ORQV NO VE A LOS DELINCUENTES  
10015906324,2026-02-23 07:40:00,2026,2,February,23,7,Lunes,False,Mañana (06-12),HALLAZGO,VEHICULAR,ESPAÑA y Chacabuco,GENERAL PUEYRREDON,nan,-37.9874420166,-57.5500907898,HPT875,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,REFIERE QUE HAY UN VEHICULO CORSA 2 COLOR GRIS OSCURO PATENTE HPT875 ESTACIONADO HACE UNA SEMANA 
10015906830,2026-02-23 11:15:00,2026,2,February,23,11,Lunes,False,Mañana (06-12),HALLAZGO,VEHICULAR,ESPAÑA y Ayacucho,GENERAL PUEYRREDON,MAR DEL PLATA,-37.9874409984,-57.5500899992,nan,OTRA / NO ESPECIFICADA,HALLAZGO_AUTOMOTOR,LLTE MANIFIESTA QUE HACE MAS DE UNA SEMANA HAY UN AUTO ABANDONADO EN LA CUADRA- DICE QUENO SUCEDE ESTO EN ESA ZONA- ES UN AUTO CORSA DOS- GRIS OCSURO PATENTE HPT 875- __
